1,  0.228469980,  0.234610550,  0.229645221 
2,  0.115123843,  0.175305172,  0.117151752 
3,  0.079918412,  0.141406957,  0.082539620 
4,  0.060226888,  0.108672608,  0.064139683 
5,  0.056595529,  0.086935547,  0.058297927 
6,  0.042943871,  0.049844128,  0.043556847 
7,  0.045079408,  0.058246674,  0.046908182 
8,  0.036979316,  0.058534618,  0.042128070 
9,  0.036698014,  0.048341537,  0.038122735 
10,  0.030007211,  0.045906868,  0.037063565 
11,  0.030908779,  0.044629746,  0.036590598 
12,  0.028916801,  0.039605642,  0.032280958 
13,  0.028694478,  0.039729978,  0.031579175 
14,  0.028240437,  0.041217248,  0.033492387 
15,  0.029660778,  0.040275872,  0.034537277 
16,  0.029824512,  0.037818216,  0.033850833 
17,  0.026918248,  0.039142486,  0.033023072 
18,  0.027275529,  0.032099135,  0.027908976 
19,  0.027074924,  0.028705862,  0.027872991 
20,  0.026532471,  0.035277279,  0.028150345 
21,  0.025441369,  0.035671328,  0.029623332 
22,  0.025332125,  0.035533862,  0.030348720 
23,  0.026173915,  0.038402776,  0.030391228 
24,  0.026690436,  0.035389208,  0.030315826 
25,  0.025532989,  0.037598228,  0.031261649 
26,  0.026202303,  0.040155125,  0.031250822 
27,  0.025969952,  0.036737679,  0.030661098 
28,  0.026196673,  0.040713648,  0.031134007 
29,  0.025529570,  0.040201752,  0.030899690 
30,  0.026802665,  0.038268975,  0.031144050 
31,  0.025268491,  0.036429652,  0.030314163 
32,  0.026234358,  0.040647558,  0.030349416 
33,  0.026092102,  0.041845295,  0.029826691 
34,  0.026106278,  0.035665144,  0.029972923 
35,  0.026030622,  0.034608755,  0.028813113 
36,  0.025276137,  0.029612648,  0.027917879 
