1, 1,  0.001663596,  0.226576257, 25234,  0.226941178,  0.227630881 
1, 2,  0.001020475,  0.224947877, 25234,  0.225309782,  0.225765882 
1, 3,  0.001030795,  0.226370663, 25234,  0.226735733,  0.227242801 
1, 4,  0.001026603,  0.223422995, 25234,  0.223780441,  0.224234317 
1, 5,  0.001188499,  0.223341644, 25234,  0.223706911,  0.224159052 
1, 6,  0.000972126,  0.223040425, 25234,  0.223403348,  0.224067615 
1, 7,  0.000927565,  0.224546435, 25234,  0.224907136,  0.225439844 
1, 8,  0.000948661,  0.223948832, 25234,  0.224306151,  0.224779783 
1, 9,  0.001076917,  0.223340018, 25234,  0.223695480,  0.224146332 
1, 10,  0.001003327,  0.223435148, 25234,  0.223788977,  0.224457757 
1, 11,  0.000995955,  0.224138111, 25234,  0.224495945,  0.224922895 
1, 12,  0.000937858,  0.224558873, 25234,  0.224917082,  0.225387473 
1, 13,  0.000986352,  0.223941248, 25234,  0.224349741,  0.224848985 
1, 14,  0.001123077,  0.224500397, 25234,  0.224888893,  0.225409090 
1, 15,  0.001015884,  0.223439447, 25234,  0.223792189,  0.224290224 
1, 16,  0.001397747,  0.224042410, 25234,  0.224388113,  0.224845720 
1, 17,  0.000902446,  0.223748632, 25234,  0.224122203,  0.224603967 
1, 18,  0.000966731,  0.222746307, 25234,  0.223109099,  0.223618821 
1, 19,  0.000910985,  0.222779521, 25234,  0.223137266,  0.223626712 
1, 20,  0.000924990,  0.222760544, 25234,  0.223128902,  0.223620955 
1, 21,  0.000957809,  0.222745039, 25234,  0.223128313,  0.223649901 
1, 22,  0.001050292,  0.222321491, 25234,  0.222698131,  0.223171087 
1, 23,  0.000908546,  0.222793657, 25234,  0.223167161,  0.223660169 
1, 24,  0.000927990,  0.222400862, 25234,  0.222789526,  0.223279298 
1, 25,  0.000954202,  0.222211112, 25234,  0.222590506,  0.223077214 
1, 26,  0.000919058,  0.222425710, 25234,  0.222821571,  0.223396116 
1, 27,  0.001339498,  0.222981594, 25234,  0.223357401,  0.223905816 
1, 28,  0.000998126,  0.222628220, 25234,  0.222988031,  0.223478070 
1, 29,  0.000931162,  0.222608831, 25234,  0.222965314,  0.223444638 
1, 30,  0.000897455,  0.224499406, 25234,  0.224861912,  0.225402365 
1, 31,  0.000948188,  0.222877158, 25234,  0.223241349,  0.223840372 
1, 32,  0.000938769,  0.223343594, 25234,  0.223697625,  0.224209482 
1, 33,  0.000952552,  0.222831309, 25234,  0.223186438,  0.223676808 
1, 34,  0.000974328,  0.222612340, 25234,  0.222969952,  0.223438835 
1, 35,  0.000905498,  0.224379507, 25234,  0.224737442,  0.225290911 
1, 36,  0.000967582,  0.223005390, 25234,  0.223358044,  0.223896554 
1, 37,  0.000936295,  0.223994382, 25234,  0.224361822,  0.224987081 
1, 38,  0.001017885,  0.222802817, 25234,  0.223166151,  0.223671557 
1, 39,  0.000928151,  0.223101608, 25234,  0.223460565,  0.223939459 
1, 40,  0.001196852,  0.223485344, 25234,  0.223847277,  0.224338667 
