1, 1,  0.005464212,  0.232194315, 25234,  0.232559184,  0.233146939 
1, 2,  0.000996729,  0.224616578, 25234,  0.224995586,  0.225633195 
1, 3,  0.001105529,  0.224982560, 25234,  0.225348122,  0.225884298 
1, 4,  0.000977964,  0.225276307, 25234,  0.225795475,  0.226292915 
1, 5,  0.000981661,  0.224631488, 25234,  0.225101872,  0.225595806 
1, 6,  0.000951731,  0.226280792, 25234,  0.226645347,  0.227286216 
1, 7,  0.001103826,  0.224821276, 25234,  0.225405207,  0.225897492 
1, 8,  0.000995922,  0.225623392, 25234,  0.226026705,  0.226574384 
1, 9,  0.001147432,  0.224968982, 25234,  0.225326634,  0.225818248 
1, 10,  0.000978530,  0.224284499, 25234,  0.224799917,  0.225261278 
1, 11,  0.000954478,  0.225239291, 25234,  0.225744025,  0.226267824 
1, 12,  0.001003202,  0.225209953, 25234,  0.225569911,  0.226167873 
1, 13,  0.000990507,  0.224523271, 25234,  0.224895769,  0.225405243 
1, 14,  0.000939049,  0.223599874, 25234,  0.224015421,  0.224571218 
1, 15,  0.001061657,  0.224853532, 25234,  0.225411635,  0.225886365 
1, 16,  0.001115071,  0.224399535, 25234,  0.224940101,  0.225445220 
1, 17,  0.001030889,  0.224041687, 25234,  0.224701042,  0.225153500 
1, 18,  0.001143433,  0.223878950, 25234,  0.224273790,  0.224829342 
1, 19,  0.001077787,  0.223275584, 25234,  0.223633334,  0.224113008 
1, 20,  0.000946008,  0.223522098, 25234,  0.223882895,  0.224430684 
1, 21,  0.000996508,  0.223420705, 25234,  0.223785618,  0.224312995 
1, 22,  0.000965263,  0.223450613, 25234,  0.223807616,  0.224234628 
1, 23,  0.000972489,  0.223530844, 25234,  0.223888656,  0.224470709 
1, 24,  0.000974108,  0.223432372, 25234,  0.223790065,  0.224226297 
1, 25,  0.001100608,  0.223628018, 25234,  0.224017482,  0.224571047 
1, 26,  0.000980523,  0.223564732, 25234,  0.223950308,  0.224470906 
1, 27,  0.000970631,  0.224717132, 25234,  0.225116045,  0.225896455 
1, 28,  0.001076993,  0.224335092, 25234,  0.224703512,  0.225392652 
1, 29,  0.001038027,  0.224469651, 25234,  0.224887118,  0.225367838 
1, 30,  0.001072280,  0.224117278, 25234,  0.224476519,  0.225107932 
