1,  0.034059409,  0.038690495,  0.034585062 
2,  0.021306192,  0.022911728,  0.021913887 
3,  0.016844670,  0.020849939,  0.017181379 
4,  0.014531216,  0.017889707,  0.014966943 
5,  0.013302527,  0.015942313,  0.013662629 
6,  0.012411209,  0.014680395,  0.012846426 
7,  0.012364591,  0.014555812,  0.012883523 
8,  0.011721906,  0.014660815,  0.012478360 
9,  0.011615933,  0.014174006,  0.012245700 
10,  0.011363030,  0.015086838,  0.012247645 
11,  0.011108590,  0.013748552,  0.012093273 
12,  0.010878423,  0.014021621,  0.011767135 
13,  0.010917980,  0.013213895,  0.011721624 
14,  0.010869997,  0.013362148,  0.011688116 
15,  0.010913072,  0.013167208,  0.011672865 
16,  0.010647969,  0.012896693,  0.011508055 
17,  0.010198819,  0.012946444,  0.011277532 
18,  0.010068284,  0.013098179,  0.011101730 
19,  0.010144416,  0.012650583,  0.011023258 
20,  0.010211388,  0.012675750,  0.011047779 
21,  0.010221702,  0.012539750,  0.011140961 
22,  0.010148657,  0.012700903,  0.011132687 
23,  0.010274060,  0.013160754,  0.011256293 
24,  0.010347630,  0.013019880,  0.011380514 
25,  0.010305308,  0.012876348,  0.011357274 
26,  0.010384612,  0.014079384,  0.011405176 
27,  0.010273483,  0.013276343,  0.011459926 
28,  0.010425058,  0.013863843,  0.011449960 
29,  0.010394273,  0.014482103,  0.011541488 
30,  0.010293480,  0.013735097,  0.011549615 
31,  0.010331836,  0.014904767,  0.011718715 
32,  0.010207689,  0.014273211,  0.011484719 
33,  0.010330845,  0.013343256,  0.011417355 
34,  0.010252822,  0.014120543,  0.011404624 
35,  0.010246823,  0.017346907,  0.012196333 
36,  0.010281361,  0.014861648,  0.011480923 
